query_id	entity_id	entity_type
EL14_CMN_2360	NIL1818	
EL14_CMN_2361	NIL1819	
EL14_CMN_2362	NIL1820	
EL14_CMN_2363	E0315956	
EL14_CMN_2364	E0373950	
EL14_CMN_2365	NIL1821	
EL14_CMN_2366	E0240539	
EL14_CMN_2367	NIL1822	
EL14_CMN_2368	NIL1823	
EL14_CMN_2369	NIL1824	
EL14_CMN_2370	NIL1825	
EL14_CMN_2371	NIL1826	
EL14_CMN_2372	NIL1827	
EL14_CMN_2373	NIL1828	
EL14_CMN_2374	NIL1829	
EL14_CMN_2375	NIL1830	
EL14_CMN_2376	E0469045	
EL14_CMN_2377	NIL1831	
EL14_CMN_2378	E0534174	
EL14_CMN_2379	E0346619	
EL14_CMN_2380	NIL1832	
EL14_CMN_2381	NIL1833	
EL14_CMN_2382	NIL1834	
EL14_CMN_2383	NIL1835	
EL14_CMN_2384	NIL1836	
EL14_CMN_2385	NIL1837	
EL14_CMN_2386	E0538070	
EL14_CMN_2387	NIL1838	
EL14_CMN_2388	NIL1839	
EL14_CMN_2389	E0505048	
EL14_CMN_2390	NIL1840	
EL14_CMN_2391	NIL1841	
EL14_CMN_2392	NIL1842	
EL14_CMN_2393	E0806124	
EL14_CMN_2394	NIL1843	
EL14_CMN_2395	NIL1844	
EL14_CMN_2396	NIL1845	
EL14_CMN_2397	E0229614	
EL14_CMN_2398	NIL1846	
EL14_CMN_2399	E0182788	
EL14_CMN_2400	E0076817	
EL14_CMN_2401	E0099189	
EL14_CMN_2402	NIL1847	
EL14_CMN_2403	E0754079	
EL14_CMN_2404	NIL1848	
EL14_CMN_2405	NIL1849	
EL14_CMN_2406	NIL1850	
EL14_CMN_2407	NIL1851	
EL14_CMN_2408	E0807713	
EL14_CMN_2409	NIL1852	
EL14_CMN_2410	NIL1853	
EL14_CMN_2411	NIL1854	
EL14_CMN_2412	E0083417	
EL14_CMN_2413	NIL1855	
EL14_CMN_2414	NIL1856	
EL14_CMN_2415	E0127791	
EL14_CMN_2416	NIL1857	
EL14_CMN_2417	NIL1858	
EL14_CMN_2418	NIL1859	
EL14_CMN_2419	NIL1860	
EL14_CMN_2420	NIL1861	
EL14_CMN_2421	NIL1862	
EL14_CMN_2422	NIL1863	
EL14_CMN_2423	NIL1864	
EL14_CMN_2424	NIL1865	
EL14_CMN_2425	NIL1866	
EL14_CMN_2426	NIL1867	
EL14_CMN_2427	E0031549	
EL14_CMN_2428	NIL1868	
EL14_CMN_2429	NIL1869	
EL14_CMN_2430	NIL1870	
EL14_CMN_2431	NIL1871	
EL14_CMN_2432	NIL1872	
EL14_CMN_2433	NIL1873	
EL14_CMN_2434	NIL1874	
EL14_CMN_2435	NIL1875	
EL14_CMN_2436	NIL1876	
EL14_CMN_2437	NIL1877	
EL14_CMN_2438	E0027700	
EL14_CMN_2439	NIL1878	
EL14_CMN_2440	NIL1879	
EL14_CMN_2441	NIL1880	
EL14_CMN_2442	NIL1881	
EL14_CMN_2443	NIL1882	
EL14_CMN_2444	NIL1883	
EL14_CMN_2445	NIL1884	
EL14_CMN_2446	NIL1885	
EL14_CMN_2447	NIL1886	
EL14_CMN_2448	NIL1887	
EL14_CMN_2449	E0804852	
EL14_CMN_2450	NIL1888	
EL14_CMN_2451	NIL1889	
EL14_CMN_2452	NIL1890	
EL14_CMN_2453	NIL1891	
EL14_CMN_2454	NIL1892	
EL14_CMN_2455	NIL1893	
EL14_CMN_2456	NIL1894	
EL14_CMN_2457	NIL1895	
EL14_CMN_2458	NIL1896	
EL14_CMN_2459	NIL1897	
EL14_CMN_2460	NIL1898	
EL14_CMN_2461	NIL1899	
EL14_CMN_2462	NIL1900	
EL14_CMN_2463	NIL1901	
EL14_CMN_2464	NIL1902	
EL14_CMN_2465	NIL1903	
EL14_CMN_2466	NIL1904	
EL14_CMN_2467	NIL1905	
EL14_CMN_2468	E0106105	
EL14_CMN_2469	E0489454	
EL14_CMN_2470	E0540691	
EL14_CMN_2471	E0469045	
EL14_CMN_2472	NIL1906	
EL14_CMN_2473	NIL1907	
EL14_CMN_2474	NIL1908	
EL14_CMN_2475	NIL1909	
EL14_CMN_2476	NIL1910	
EL14_CMN_2477	E0223682	
EL14_CMN_2478	NIL1911	
EL14_CMN_2479	NIL1912	
EL14_CMN_2480	NIL1913	
EL14_CMN_2481	NIL1914	
EL14_CMN_2482	E0530774	
EL14_CMN_2483	NIL1915	
EL14_CMN_2484	NIL1916	
EL14_CMN_2485	NIL1917	
EL14_CMN_2486	NIL1918	
EL14_CMN_2487	E0054837	
EL14_CMN_2488	NIL1919	
EL14_CMN_2489	NIL1920	
EL14_CMN_2490	NIL1921	
EL14_CMN_2491	E0031549	
EL14_CMN_2492	NIL1922	
EL14_CMN_2493	E0621181	
EL14_CMN_2494	NIL1923	
EL14_CMN_2495	NIL1924	
EL14_CMN_2496	NIL1925	
EL14_CMN_2497	E0354633	
EL14_CMN_2498	E0656679	
EL14_CMN_2499	E0185860	
EL14_CMN_2500	NIL1926	
EL14_CMN_2501	NIL1927	
EL14_CMN_2502	NIL1928	
EL14_CMN_2503	NIL1929	
EL14_CMN_2504	E0776639	
EL14_CMN_2505	E0739779	
EL14_CMN_2506	NIL1930	
EL14_CMN_2507	NIL1931	
EL14_CMN_2508	E0083417	
EL14_CMN_2509	NIL1932	
EL14_CMN_2510	NIL1933	
EL14_CMN_2511	NIL1934	
EL14_CMN_2512	NIL1935	
EL14_CMN_2513	NIL1936	
EL14_CMN_2514	NIL1937	
EL14_CMN_2515	NIL1938	
EL14_CMN_2516	NIL1939	
EL14_CMN_2517	NIL1940	
EL14_CMN_2518	NIL1941	
EL14_CMN_2519	NIL1942	
EL14_CMN_2520	E0449142	
EL14_CMN_2521	NIL1943	
EL14_CMN_2522	NIL1944	
EL14_CMN_2523	NIL1945	
EL14_CMN_2524	NIL1946	
EL14_CMN_2525	E0201884	
EL14_CMN_2526	E0643253	
EL14_CMN_2527	NIL1947	
EL14_CMN_2528	NIL1948	
EL14_CMN_2529	NIL1949	
EL14_CMN_2530	NIL1950	
EL14_CMN_2531	NIL1951	
EL14_CMN_2532	NIL1952	
EL14_CMN_2533	NIL1953	
EL14_CMN_2534	NIL1954	
EL14_CMN_2535	NIL1955	
EL14_CMN_2536	NIL1956	
EL14_CMN_2537	E0550403	
EL14_CMN_2538	NIL1957	
EL14_CMN_2539	NIL1958	
EL14_CMN_2540	NIL1959	
EL14_CMN_2541	NIL1960	
EL14_CMN_2542	NIL1961	
EL14_CMN_2543	NIL1962	
EL14_CMN_2544	NIL1963	
EL14_CMN_2545	E0701874	
EL14_CMN_2546	E0275101	
EL14_CMN_2547	NIL1964	
EL14_CMN_2548	NIL1965	
EL14_CMN_2549	E0643782	
EL14_CMN_2550	NIL1966	
EL14_CMN_2551	NIL1967	
EL14_CMN_2552	NIL1968	
EL14_CMN_2553	E0484373	
EL14_CMN_2554	E0739132	
EL14_CMN_2555	NIL1969	
EL14_CMN_2556	NIL1970	
EL14_CMN_2557	NIL1971	
EL14_CMN_2558	NIL1972	
EL14_CMN_2559	NIL1973	
EL14_CMN_2560	E0177639	
EL14_CMN_2561	NIL1974	
EL14_CMN_2562	NIL1975	
EL14_CMN_2563	NIL1976	
EL14_CMN_2564	NIL1977	
EL14_CMN_2565	NIL1978	
EL14_CMN_2566	NIL1979	
EL14_CMN_2567	NIL1980	
EL14_CMN_2568	E0103833	
EL14_CMN_2569	NIL1981	
EL14_CMN_2570	NIL1982	
EL14_CMN_2571	E0065012	
EL14_CMN_2572	NIL1983	
EL14_CMN_2573	NIL1984	
EL14_CMN_2574	E0542973	
EL14_CMN_2575	NIL1985	
EL14_CMN_2576	E0109446	
EL14_CMN_2577	NIL1986	
EL14_CMN_2578	NIL1987	
EL14_CMN_2579	NIL1988	
EL14_CMN_2580	NIL1989	
EL14_CMN_2581	NIL1990	
EL14_CMN_2582	NIL1991	
EL14_CMN_2583	NIL1992	
EL14_CMN_2584	NIL1993	
EL14_CMN_2585	NIL1994	
EL14_CMN_2586	E0315318	
EL14_CMN_2587	E0092444	
EL14_CMN_2588	NIL1995	
EL14_CMN_2589	E0303941	
EL14_CMN_2590	E0455856	
EL14_CMN_2591	NIL1996	
EL14_CMN_2592	NIL1997	
EL14_CMN_2593	NIL1998	
EL14_CMN_2594	NIL1999	
EL14_CMN_2595	NIL2000	
EL14_CMN_2596	NIL2001	
EL14_CMN_2597	NIL2002	
EL14_CMN_2598	NIL2003	
EL14_CMN_2599	NIL2004	
EL14_CMN_2600	NIL2005	
EL14_CMN_2601	NIL2006	
EL14_CMN_2602	E0751523	
EL14_CMN_2603	E0172970	
EL14_CMN_2604	NIL2007	
EL14_CMN_2605	NIL2008	
EL14_CMN_2606	NIL2009	
EL14_CMN_2607	NIL2010	
EL14_CMN_2608	NIL2011	
EL14_CMN_2609	NIL2012	
EL14_CMN_2610	NIL2013	
EL14_CMN_2611	NIL2014	
EL14_CMN_2612	NIL2015	
EL14_CMN_2613	NIL2016	
EL14_CMN_2614	E0326988	
EL14_CMN_2615	NIL2017	
EL14_CMN_2616	NIL2018	
EL14_CMN_2617	NIL2019	
EL14_CMN_2618	NIL2020	
EL14_CMN_2619	NIL2021	
EL14_CMN_2620	E0126705	
EL14_CMN_2621	E0550403	
EL14_CMN_2622	E0037522	
EL14_CMN_2623	NIL2022	
EL14_CMN_2624	NIL2023	
EL14_CMN_2625	NIL2024	
EL14_CMN_2626	NIL2025	
EL14_CMN_2627	NIL2026	
EL14_CMN_2628	NIL2027	
EL14_CMN_2629	NIL2028	
EL14_CMN_2630	NIL2029	
EL14_CMN_2631	E0756247	
EL14_CMN_2632	NIL2030	
EL14_CMN_2633	NIL2031	
EL14_CMN_2634	NIL2032	
EL14_CMN_2635	NIL2033	
EL14_CMN_2636	E0248013	
EL14_CMN_2637	NIL2034	
EL14_CMN_2638	NIL2035	
EL14_CMN_2639	NIL2036	
EL14_CMN_2640	NIL2037	
EL14_CMN_2641	NIL2038	
EL14_CMN_2642	NIL2039	
EL14_CMN_2643	NIL2040	
EL14_CMN_2644	E0608291	
EL14_CMN_2645	E0551662	
EL14_CMN_2646	E0143589	
EL14_CMN_2647	E0643253	
EL14_CMN_2648	NIL2041	
EL14_CMN_2649	NIL2042	
EL14_CMN_2650	E0571493	
EL14_CMN_2651	NIL2043	
EL14_CMN_2652	NIL2044	
EL14_CMN_2653	NIL2045	
EL14_CMN_2654	E0530774	
EL14_CMN_2655	E0036855	
EL14_CMN_2656	E0619582	
EL14_CMN_2657	NIL2046	
EL14_CMN_2658	E0049353	
EL14_CMN_2659	E0304696	
EL14_CMN_2660	NIL2047	
EL14_CMN_2661	NIL2048	
EL14_CMN_2662	NIL2049	
EL14_CMN_2663	NIL2050	
EL14_CMN_2664	NIL2051	
EL14_CMN_2665	NIL2052	
EL14_CMN_2666	NIL2053	
EL14_CMN_2667	NIL2054	
EL14_CMN_2668	E0230939	
EL14_CMN_2669	NIL2055	
EL14_CMN_2670	NIL2056	
EL14_CMN_2671	NIL2057	
EL14_CMN_2672	E0517428	
EL14_CMN_2673	NIL2058	
EL14_CMN_2674	NIL2059	
EL14_CMN_2675	NIL2060	
EL14_CMN_2676	NIL2061	
EL14_CMN_2677	E0099189	
EL14_CMN_2678	NIL2062	
EL14_CMN_2679	NIL2063	
EL14_CMN_2680	NIL2064	
EL14_CMN_2681	E0819391	
EL14_CMN_2682	NIL2065	
EL14_CMN_2683	NIL2066	
EL14_CMN_2684	E0358739	
EL14_CMN_2685	NIL2067	
EL14_CMN_2686	NIL2068	
EL14_CMN_2687	NIL2069	
EL14_CMN_2688	NIL2070	
EL14_CMN_2689	E0304185	
EL14_CMN_2690	NIL2071	
EL14_CMN_2691	NIL2072	
EL14_CMN_2692	NIL2073	
EL14_CMN_2693	NIL2074	
EL14_CMN_2694	NIL2075	
EL14_CMN_2695	NIL2076	
EL14_CMN_2696	E0739779	
EL14_CMN_2697	NIL2077	
EL14_CMN_2698	NIL2078	
EL14_CMN_2699	E0031352	
EL14_CMN_2700	NIL2079	
EL14_CMN_2701	E0739779	
EL14_CMN_2702	NIL2080	
EL14_CMN_2703	NIL2081	
EL14_CMN_2704	NIL2082	
EL14_CMN_2705	E0013330	
EL14_CMN_2706	NIL2083	
EL14_CMN_2707	NIL2084	
EL14_CMN_2708	NIL2085	
EL14_CMN_2709	NIL2086	
EL14_CMN_2710	NIL2087	
EL14_CMN_2711	NIL2088	
EL14_CMN_2712	NIL2089	
EL14_CMN_2713	NIL2090	
EL14_CMN_2714	NIL2091	
EL14_CMN_2715	E0112363	
EL14_CMN_2716	NIL2092	
EL14_CMN_2717	E0807713	
EL14_CMN_2718	NIL2093	
EL14_CMN_2719	NIL2094	
EL14_CMN_2720	NIL2095	
EL14_CMN_2721	NIL2096	
EL14_CMN_2722	NIL2097	
EL14_CMN_2723	NIL2098	
EL14_CMN_2724	E0679734	
EL14_CMN_2725	NIL2099	
EL14_CMN_2726	NIL2100	
EL14_CMN_2727	NIL2101	
EL14_CMN_2728	NIL2102	
EL14_CMN_2729	NIL2103	
EL14_CMN_2730	NIL2104	
EL14_CMN_2731	E0230939	
EL14_CMN_2732	NIL2105	
EL14_CMN_2733	NIL2106	
EL14_CMN_2734	NIL2107	
EL14_CMN_2735	NIL2108	
EL14_CMN_2736	NIL2109	
EL14_CMN_2737	NIL2110	
EL14_CMN_2738	NIL2111	
EL14_CMN_2739	NIL2112	
